# Constructed from biom file
#OTU ID	G10-ROS4	G26-NOAA5	G3-DAL6	G1-AWI11	G23-NOAA12	G14-ROS20	G6-DAL18	G19-AWI7	G27-eMock2-2	G9-NOAA17	G11-DAL30	G17-DAL12	G22-DAL24	G31-eMockB-20	G32-bMock2	G24-AWI15	G30-eMockB-18	G18-NOAA6	G20-ROS12	G35-bMock22	G4-ROS16	G7-NOC20	G12-NOC23	G15-AWI3	G28-eMock2-7	G29-eMockA-11	G33-bMock9	G21-NOC33	G5-NOC4	G34-bMock20	G2-NOAA29	G16-NOC11	G8-AWI19	G36-bMock27	G25-ROS8	G13-NOAA23
a1b0012ddc1ce75a3a65357cd976f3d7	51.0	130.0	14.0	0.0	92.0	13.0	19.0	0.0	0.0	57.0	12.0	5.0	13.0	0.0	0.0	0.0	0.0	70.0	8.0	0.0	28.0	183.0	164.0	0.0	0.0	0.0	0.0	104.0	263.0	0.0	92.0	169.0	0.0	0.0	20.0	163.0
2aa919ff2e4bc2291214153f040fbe70	49.0	0.0	9.0	9.0	0.0	20.0	3.0	8.0	0.0	0.0	5.0	2.0	4.0	0.0	0.0	3.0	0.0	0.0	13.0	0.0	27.0	118.0	118.0	17.0	0.0	0.0	0.0	96.0	222.0	0.0	0.0	96.0	4.0	0.0	15.0	0.0
9c8ed74fb5f19bbf980cb3569a8416d9	47.0	103.0	0.0	0.0	93.0	30.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	18.0	0.0	27.0	199.0	157.0	0.0	0.0	0.0	0.0	124.0	192.0	0.0	112.0	140.0	0.0	0.0	10.0	178.0
99fd91ee9e2049172d716bf6ca6d0dfa	47.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
b7b396b84a3caaf5458df7b90ace3f8d	43.0	12.0	70.0	0.0	17.0	15.0	38.0	0.0	0.0	9.0	21.0	18.0	67.0	0.0	0.0	0.0	0.0	10.0	11.0	0.0	33.0	20.0	31.0	0.0	0.0	0.0	0.0	40.0	35.0	0.0	14.0	17.0	0.0	0.0	12.0	9.0
c480dd5aabc5bd31b4021653e00ea6b9	41.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	26.0	7.0	9.0	0.0	0.0	0.0	0.0	4.0	24.0	0.0	4.0	14.0	0.0	0.0	11.0	0.0
eb43d67007698aff1b5211259e9e0900	39.0	27.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	12.0	0.0	24.0	14.0	15.0	0.0	0.0	0.0	0.0	2.0	34.0	0.0	27.0	20.0	0.0	0.0	9.0	14.0
10a25a7637211417828077a6d4f7d579	39.0	3.0	6.0	0.0	2.0	16.0	0.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	13.0	118.0	74.0	0.0	0.0	0.0	0.0	71.0	111.0	0.0	0.0	37.0	0.0	0.0	11.0	2.0
fbbd79c4c62affd40ad41e83bbcd7f83	35.0	83.0	0.0	0.0	22.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	11.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	31.0	45.0
31a8d15c2a0fa8d6f9c85027ff954982	34.0	5.0	4.0	0.0	3.0	24.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	25.0	88.0	101.0	0.0	0.0	0.0	0.0	91.0	211.0	0.0	3.0	100.0	0.0	0.0	11.0	0.0
f92fd9960882bbc85d0efe3f627652dd	28.0	5.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	17.0	31.0	36.0	0.0	0.0	0.0	0.0	20.0	58.0	0.0	2.0	13.0	0.0	0.0	11.0	10.0
9923e8b4f033eac6154bf40b90e5f8b4	28.0	2.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	7.0
399c5a91a98eda984ae68d78708a2f41	28.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
463ada37035b31ce83155ee1633ae686	27.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
73fe49c9676aece215af19646181a446	26.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
10fdcc1228f314b1e94278d53f16377c	24.0	0.0	2.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	4.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
ed18ab9438f522c0673d2f450d9e6120	23.0	5.0	5.0	0.0	3.0	7.0	3.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	2.0
5988558312c82dc86ce07554a906734c	21.0	15.0	0.0	0.0	5.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	16.0
c1ccf0bf58d4af5f8dc957b75371532e	21.0	2.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	16.0	25.0	29.0	0.0	0.0	0.0	0.0	22.0	27.0	0.0	4.0	19.0	0.0	0.0	9.0	5.0
cd8085ed050db0d3acd0760a8b6f06ae	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	32.0	24.0	0.0	0.0	0.0	0.0	25.0	60.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
c16e11cb8e6eb3a826b0eee9be174b78	20.0	0.0	8.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	4.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
11d28d7d88ab01a56d199fadfa613e93	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	16.0	0.0	0.0	0.0	0.0	5.0	21.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0
fea41202885cdf711e86a758ff327be1	19.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	17.0	3.0	0.0	0.0	0.0	0.0	1.0	11.0	0.0	0.0	23.0	0.0	0.0	4.0	0.0
b3cbb7eef17c9ad33470d2654972d116	18.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	16.0	15.0	21.0	0.0	0.0	0.0	0.0	16.0	40.0	0.0	0.0	14.0	0.0	0.0	8.0	1.0
f2343bf4442cf5a86ea4d549961b361d	17.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	39.0	45.0	0.0	0.0	0.0	0.0	52.0	70.0	0.0	0.0	25.0	0.0	0.0	4.0	0.0
ff3a351bc724172bde0b76ef30bd2179	17.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	14.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	0.0	12.0	2.0
3af71f789cdb884e6bb57dfb8ab5a85e	16.0	0.0	199.0	0.0	0.0	6.0	151.0	0.0	0.0	0.0	153.0	63.0	232.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
bddfcc7f66ef9008ac007caa2d2e37c0	16.0	162.0	0.0	0.0	103.0	11.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	15.0	0.0	5.0	8.0	15.0	0.0	0.0	0.0	0.0	5.0	17.0	0.0	122.0	8.0	0.0	0.0	3.0	212.0
ea9dd8778b272ecb6ed27cf266513214	16.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
d321631ef6fd8724dd28c167bc13109d	15.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
b796a3752bb7195b536f582a9c04e191	15.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	4.0	13.0	20.0	0.0	0.0	0.0	0.0	19.0	41.0	0.0	2.0	15.0	0.0	0.0	5.0	3.0
91a8514eed72336b5ad98cef1508c090	15.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
76a116be368f4870c60d61163a956386	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
ce2adb14f0e58fe7819d9942c2248a06	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
e496b9454d9721894a88017b98a9091a	14.0	0.0	4.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	13.0	6.0	0.0	0.0	0.0	0.0	16.0	19.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0
2edb4bc48d2aae611c9797843eb472d4	14.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
80ea2b43753fd01b405972ca7a1429cb	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
b1b40c2b4d12a24fff598c6587876ba8	13.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	3.0	0.0	0.0	3.0	0.0
7ea5058abf2971ff3cb6f403d88db96a	12.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	9.0	18.0	7.0	0.0	0.0	0.0	0.0	9.0	24.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0
f441e2509d5e6403c0579f7391d9e7e9	12.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
961b2da08906c8dff180270eea7cb85c	12.0	0.0	233.0	107.0	0.0	8.0	211.0	60.0	0.0	5.0	161.0	70.0	292.0	0.0	0.0	33.0	0.0	0.0	2.0	0.0	21.0	99.0	99.0	187.0	0.0	0.0	0.0	84.0	143.0	0.0	0.0	71.0	66.0	0.0	3.0	0.0
f0d71c2baa049937ae388d2da320c984	11.0	25.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	3.0	16.0
b5dd2baa5e25b359356a134f59ec7a73	11.0	88.0	40.0	0.0	33.0	4.0	27.0	0.0	0.0	10.0	24.0	14.0	48.0	0.0	0.0	0.0	0.0	67.0	3.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	97.0	2.0	0.0	0.0	4.0	61.0
3573ab903d2884815fd4ad3ae7820df6	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	133.0	126.0	0.0	0.0	0.0	0.0	111.0	225.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0
20e848c23c93495e1e6df2f45515b486	10.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
232f61e7aa66d8759d9ca073a44c9d46	10.0	2.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	3.0
a2f99706a1a402cfe3f8c57875e305aa	10.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
4bcbeac3b33b59c384311262f39e2597	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a09b40eed41ad58af0624e6ae6e25968	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
