Feature ID	domain	phyla	class	order	family	genus	specie
ef8ebd1018cbe5fb689404db95f24da2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__NS11-12_marine_group	 g__NS11-12_marine_group	 s__unidentified_marine
b6864989cd3dc255a3edd02d15fb5976	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__uncultured	
5cb1250cec910e6819b838249878d53a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_I		
f9ab8fc90b68f67e71bc0cb17c831abc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Porticoccaceae	 g__SAR92_clade	
c703d276abab18be264547faf7da9f19	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade			
03f9b4536cfa51fc6adddc65b22bbfc8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	 s__uncultured_Bacteroidetes
234e32785256a6771ae89b58316938a1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Methylophilaceae	 g__OM43_clade	 s__uncultured_OM43
44a48c24bb4232758b5cd6f0461b6f3c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Phalacroma_mitra
f15d41db14603f88c38b0f60f2ed02f7	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	
fe32f075a970f6363fd87ed3b5521633	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
e7da1335cc9023e506df6af40d7ee069	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__uncultured_bacterium
c3e3af816b90df02a0cc14d91a7fee61	d__Archaea	 p__Crenarchaeota	 c__Nitrososphaeria	 o__Nitrosopumilales	 f__Nitrosopumilaceae	 g__Candidatus_Nitrosopelagicus	 s__uncultured_marine
dfdfcf7ead0f208b0e9a55b7227acbb9	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
5731ed09c9fc4e3d0e56ddade78d85a5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS4_marine_group	
d7380ce1b88f1b6ad39c8e0ff05049a2	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Aureococcus_anophagefferens
cd7ea95798959bcce01ca567d5d396ac	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae	 g__Fluviicola	
d238f14f86f3008751c811eff0a79167	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Rubidimonas	 s__uncultured_bacterium
52ead29dfb85761ee98ba2f9d7ac3c67	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Colwelliaceae	 g__Colwellia	
336802777d5cd242c23431b4dd1011ff	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodospirillales	 f__Magnetospiraceae	 g__Magnetospira	 s__uncultured_marine
d892225d416152f1ca9c4c5a9aaa3be8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Thiotrichales	 f__Thiotrichaceae	 g__uncultured	 s__uncultured_marine
aa7ca5c8bb9856bf303c966dead80edc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__SAR86_clade	 f__SAR86_clade	 g__SAR86_clade	
f75f2f42742aebaa42d9d7a3716cfb06	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Phalacroma_mitra
e925574b5a6da83d91d896d6fc61268b	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__CL500-3	 s__uncultured_marine
1ad0dc3d43e9b7195145681c5a519db7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	 s__seawater_metagenome
9c6e2e398d51413f083b22a474181799	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
a0494e5bf6c7bf739d4751dfa520ce89	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	 s__uncultured_Flavobacteriaceae
af221dfa5b6c65292b9eaacdbeae6b0e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Porticoccaceae	 g__SAR92_clade	
84a23c58636e70158a8023a00735e0d4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__SCGC_AAA164-E04	 s__Verrucomicrobia_bacterium
6e9ae494f0de5603700bf5fdb654ab38	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
37a758ae27fc540a1e7bb87ee793858d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Maribius	
4e78bd5f1fa21e0d6bb41d4a5eb61b84	d__Bacteria	 p__Gemmatimonadota	 c__BD2-11_terrestrial_group	 o__BD2-11_terrestrial_group	 f__BD2-11_terrestrial_group	 g__BD2-11_terrestrial_group	 s__uncultured_marine
3b234e83d48ef36f2c965770421a8043	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__uncultured	 s__uncultured_marine
0b32c57485134932672e134f70e73146	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS4_marine_group	 s__uncultured_Bacteroidetes
29ea4bad11d2f9c63b92539e0495bc78	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Wenyingzhuangia	
d010dd2802dcbd4502c49fb43d2bc0be	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
69b7b4bd2f10a9b90aba6a0f60d2c2bd	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
5c83765425ae66932013e9bfe13d10f4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	
e9e3cacbc1482dee9b7291c40e9f14a3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
576375e77d521ffa229127747269ff44	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Arenicellales	 f__Arenicellaceae	 g__Arenicella	
c8fc3489335770d53de6d00c2f22b65b	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__environmental_clone
6cb97c907f4e77ccce368368dda139dc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
0a7ac58040901f7f8341c1093232ad60	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
7351aa84c90def9240e56aee9f5d6623	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Porticoccaceae	 g__Porticoccus	 s__uncultured_marine
b4bde5fabe33a7f864361530153f48ad	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Synechococcales	 f__Cyanobiaceae	 g__Synechococcus_CC9902	
c7e24be91453fd91bfd56d18dcb5cece	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Puniceispirillales	 f__SAR116_clade	 g__SAR116_clade	 s__uncultured_Oceanibaculum
52c2570deba4816c3ba1368a2f389986	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Aureococcus_anophagefferens
6f4d85b8169bbaa3098bc0411668465b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
b44d953b99fc8e44d7b46b8e98a869ed	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Synechococcales	 f__Cyanobiaceae	 g__Synechococcus_CC9902	
b974176c633442cdd4f66288565cdb91	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
18b789718e9b8fca1d6d39f85d758beb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Roseobacter_clade_NAC11-7_lineage	
6a4ef2696ec550b3c80eb625de83e767	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_I		
b2baa004c4ac84776c44c396070a256c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
a8847d3420532dec8d729fb55bd019dc	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
6bf127fd3260399f020c16b6e3b74f03	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Phalacroma_mitra
37569180595c13dc2818dadf11078581	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__uncultured	
a58b7c391aa57a3ef881268f88457d70	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Roseobacter_clade_NAC11-7_lineage	 s__uncultured_Rhodobacteraceae
1a4160152a98a978fdeefccc70a112eb	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_marine
5ac5c3cb9b64b5a19b30b72d3df04eba	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	
54ddd3d7127e880ab788412b53419be6	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_Cryptomonadaceae
b43e2e7c8457ab602da3de2fc739d767	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	 s__uncultured_planctomycete
d75cbbb8421234d5389bec9b7b3db469	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	 s__uncultured_bacterium
a882832599b2ce6fd557c3ef3ae8a120	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
1e7d3a6dba567b1bcc4e6ceac17cec6d	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
0205ac0d3e9a4637ed47474ddf130f03	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
bb4f84dd8339a9e30676c982431591e4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Steroidobacterales	 f__Woeseiaceae	 g__Woeseia	 s__uncultured_marine
3fd8062effad276ccb7fe012df6af1fe	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_prymnesiophyte
d958f7436af254dbaabde82f8a5fba6b	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Tetraselmis_cordiformis
f1841abce53de53fe0b79f2bb8d3d547	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS2b_marine_group	 s__uncultured_marine
0dc5aa23f43245a83cd1647fe88deb13	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__uncultured	
118376fc892d11ed18495da899985417	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
8f2a9ee4af880c70fa4c1639ab060eb2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__KI89A_clade	 f__KI89A_clade	 g__KI89A_clade	 s__uncultured_marine
f76b35b083cfa766abe2743c1532ca11	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae	 g__Fluviicola	
33a894b2f3e05bdbace7237ad49d06d9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Thiotrichales	 f__Thiotrichaceae	 g__uncultured	 s__uncultured_marine
412b9b54c90ea557adbf9c51d19cfaa6	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Aureococcus_anophagefferens
69a0ca403196fa1a5ff0b0d29f4ae6f0	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Chrysochromulina_sp.
fac46e60510075770ade01914d2a06e8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Ga0077536	 f__Ga0077536	 g__Ga0077536	 s__uncultured_bacterium
13eea987393ec9079bd9805404f0d4b3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_I	 g__Clade_Ib	
8a5b1358acad5177f8604e466fd36f3a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Aureispira	 s__uncultured_Bacteroidetes
293a5d5d9191447f7d5facaa0b345e03	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Halieaceae	 g__OM60(NOR5)_clade	
7990db6b9bdefc7890e834e16d5b9b42	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade			
84ab35b5532099a09e3909dc5d071605	d__Bacteria	 p__Bacteroidota	 c__Rhodothermia	 o__Balneolales	 f__Balneolaceae	 g__Balneola	 s__uncultured_bacterium
def79193235057732ae6500e9b654dea	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
039d539997e3a01a59e016fcbdbac226	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Rubripirellula	 s__uncultured_bacterium
9f3efeb5f9734a225806ac77867e2874	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
29773bfdf1daa07764938772ed7e38e7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Burkholderiaceae	 g__Polynucleobacter	
e9803d89f88b3f2bc822705d9b4f4175	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__DEV007	 g__DEV007	 s__uncultured_Verrucomicrobia
48e5d9cfd8720db39982929399b8c3fd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
317710618068a843e4c4817f46e217d1	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_prymnesiophyte
3b87a26684cf38cf6548c31f8944ebbf	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
1f2bcab8ed94375915ace64c579c079a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	 s__uncultured_Flavobacterium
f69b8df7b121686deff6335e7f1e0c4f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_III	 g__Clade_III	
eb4b0e13ac244921534e60036640e0f7	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
37b0014d3917f6035c93fc39db0cdaae	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
e7988ef24e8ec2ac44c697156caa8882	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
cbd84b079bc79e3a431721c91eb0cdb9	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
552adc9f8d4fc47b42059fb771711f74	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Litoricolaceae	 g__Litoricola	 s__Litoricola_marina
18e11277f60a2eb99bfe5d3981b4d6b2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	
dfb3e8a449241efa6cc45fd9995ce2d4	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
7bd6130d5b6c34d6e1d44198b3472509	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS4_marine_group	
591b2a8cedd33d01218771166e61472a	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_prymnesiophyte
0a9279c90eebccdbc34c1a9f4eeb1c90	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Roseobacter_clade_NAC11-7_lineage	 s__uncultured_bacterium
3804df8f39988bb05121b602554e5160	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	
292af12b9912f065627f54986218e392	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_II	 g__Clade_II	
7990e730f974271ebfd7e3a8a0cfc948	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS4_marine_group	 s__uncultured_Bacteroidetes
41b1b9322c2e70b14674e3a348c20e8c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Cymbomonas_tetramitiformis
9022be68b7db869b9f5b533e9b2d0025	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__KI89A_clade	 f__KI89A_clade	 g__KI89A_clade	 s__uncultured_marine
eb807adf8f0d4a3b9972a3a7e22de4db	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Planktotalea	
9eaf3126b1a59d53885da5e5b61ab98f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	
3ddb87be5f1e731b40012be7394d8e4e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__Vicingus	 s__uncultured_bacterium
fd4b5071c0e9b8b6b9ab446ed475eea9	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
c52b7ebe5ebf4065a55311d5940a05f6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__uncultured	
4207b89526530972c49169b7dc2358bd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Nitrincolaceae	 g__uncultured	 s__uncultured_marine
bcdb61c897d859cb4a79a74f2bb09683	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_II	 g__Clade_II	
d31bafa9f012bef33bebac64361e8233	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae		
315cb56724619f962cb6258b10d758b3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	
300945a13ba328715d5f6b7878d252d2	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Ilumatobacteraceae	 g__Ilumatobacter	
3fe3e4e3d14c8ad7e621f6a691f562d7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__Vicingus	 s__uncultured_Cryomorphaceae
09bc82575473641d338c12424ab5e9ea	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
01f2c45ff9c0e4bc3230ed883b56e567	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	 s__uncultured_bacterium
d88736dde42546b37325b28eb38e03d9	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS3a_marine_group	 s__uncultured_bacterium
0b1c2b9ed02095f223b442c9bdd35006	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodospirillales	 f__AEGEAN-169_marine_group	 g__AEGEAN-169_marine_group	 s__metagenome
2799df262ef0beded17a046506cc8158	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	
c5b59d5f6afd7af088696f4209eebc42	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	 s__uncultured_marine
0c56bbc26e89f6f60e3bf4d1ce964086	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Nitrincolaceae	 g__uncultured	 s__uncultured_bacterium
fd139e5236148c5a393c935329831fd0	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Pycnococcus_provasolii
e50f02a8ade1469c571469c1e0eb7a53	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Halieaceae	 g__OM60(NOR5)_clade	
a5c9a20230f9df215a5e055dec684fe7	d__Bacteria	 p__Campilobacterota	 c__Campylobacteria	 o__Campylobacterales	 f__Arcobacteraceae	 g__uncultured	 s__Arcobacter_sp.
d488bb25e468cd1d2f87fedf83db937b	d__Bacteria	 p__Dadabacteria	 c__Dadabacteriia	 o__Dadabacteriales	 f__Dadabacteriales	 g__Dadabacteriales	 s__uncultured_marine
b439f3feebc50649ad09cfa2c2e4d56e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Arctic_sea
ac863ad4e273dee1ee0b05753557f42d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_IV	 g__Clade_IV	
570ad25901f24ab775bbf8f8ce1582f0	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__PeM15	 f__PeM15	 g__PeM15	 s__uncultured_Actinomycetales
a017db3bfdae612d959f9edcc112104c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Acidovorax	
1496cd5ce1a0650933d8f454ff7c700d	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Blastopirellula	 s__bacterium_SH1-10
e4869f5c193aaa4d6afe7ccbb702569f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_I		
f0bfd01b6560ebd963a389f29ab92ff4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__NS5_marine_group	 s__uncultured_Flavobacteriaceae
ff4d13f73b0cab35e9d51345127caf19	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__NS11-12_marine_group	 g__NS11-12_marine_group	 s__uncultured_marine
8f24e6e4ba52370302bcba648c51484b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavicella	 s__uncultured_bacterium
c982c2431272645f713662ac2fa97dcb	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
53578ed56ee25b15ce5a39c3cbd67363	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
b8290b0467829cf0627226347d8a61af	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_marine
6c987094eb76bff568a4499383aa85e6	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__unidentified_cryptomonad
99a84661384b483d09e5f935fea70517	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Halieaceae	 g__OM60(NOR5)_clade	 s__uncultured_Haliea
b4550dc8190c21b4fc43751d4605ed81	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Oligoflexales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium
ad72c7e65612d980811907ac24e06487	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Nitrincolaceae	 g__uncultured	 s__uncultured_marine
50a0c3221c68046dfc96e032aff1ccd8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__SAR11_clade	 f__Clade_II	 g__Clade_II	
c4acaf1b84c30e6db3f7a426538f1efc	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	 s__uncultured_bacterium
adfb8e1b1abd8e7f871156cb5c89f1c3	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_marine
