Feature ID	domain	phyla	class	order	family	genus	specie
cd9dabcaa776b5ad94d1b28f61e7d063	D_0__Eukaryota	D_1__Picozoa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
b06c38316b267d6be95875b3515fceaf	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Kareniaceae	D_7__Karlodinium	D_8__uncultured marine picoplankton
704740d4218e31fad0cab1d265c0776e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group I	
d08dffd17f5724fa4906a5d5af96dcf0	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group I	
5c357d717da15f50c7d1de82cd6e9c62	D_0__Eukaryota	D_1__Picozoa	D_2__Picomonadida				
dd92811a5c22cfa3c1bafe32ad382e57	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Kareniaceae	D_7__Karlodinium	
0e42913fd6180ad52fd1ecf7519de853	D_0__Eukaryota	D_1__Opisthokonta	D_2__Nucletmycea	D_3__Fungi	D_9__Hypocreaceae	D_10__Trichoderma	Ambiguous_taxa
a671305b4378872c16c2359c6e850766	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Amoebophrya	Ambiguous_taxa
5b2da39d2cc0bde7f66d63615ead9140	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_5__Gymnodiniphycidae	D_6__Gyrodinium	
5c499111ce238781c78fe6cae23f6d0c	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Choanoflagellida	D_5__Codosigidae	D_6__Lagenoeca	D_7__Lagenoeca sp. antarctica
40c68d8390000b6fd81e7dca096c9656	D_0__Eukaryota	D_1__SAR	D_2__Rhizaria	D_3__Cercozoa	D_4__Thecofilosea	D_5__uncultured	D_6__uncultured Rhizaria
7a0ec542afa453eac97df66b28732635	D_0__Eukaryota	D_1__Incertae Sedis	D_2__Palpitomonas	D_3__uncultured eukaryote	D_4__uncultured eukaryote	D_5__uncultured eukaryote	D_6__uncultured eukaryote
42155afa9a685c6100e2555b9b94a572	D_0__Eukaryota	D_1__Haptophyta	D_2__Prymnesiophyceae	D_3__Prymnesiales			
e3806e6ae5273cd04f86784938b78555	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Chaetoceros	
d19c634b763daabd5e08459e91c4bb97	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Filasterea	D_5__Capsasporidae	D_6__Marine Group	Ambiguous_taxa
81efe10b1ff5859e86b5128eacd4adf8	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group II	
44cba4764b38a4abcc0eca5e167bb614	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Skeletonema	Ambiguous_taxa
00302d9bbf084deee3e0847e1d75c41d	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group III	D_6__uncultured eukaryote
4d841c019e2844d96b26be85b0a4764b	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Chaetoceros	D_8__uncultured Chaetoceros
04a5a75629e6d48aff919d043cb7eb0d	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group II	D_6__uncultured marine eukaryote
5feb2f62546980c412e88b5a7ca4b11c	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group II	
66e88ad18ed1e1d174697a7f29d2dd8c	D_0__Eukaryota	D_1__SAR	D_2__Rhizaria	D_3__Cercozoa	D_6__Protaspidae	D_7__Protaspis	D_8__Uncultured Cercozoa
185f2b0683541d27ba8de9cebec80a1f	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Prostomatea	D_7__Cryptocaryon	Ambiguous_taxa
