# Constructed from biom file																																				
#OTU ID	G1-AWI11	G10-ROS4	G11-DAL30	G12-NOC23	G13-NOAA23	G14-ROS20	G15-AWI3	G16-NOC11	G17-DAL12	G18-NOAA6	G19-AWI7	G2-NOAA29	G20-ROS12	G21-NOC33	G22-DAL24	G23-NOAA12	G24-AWI15	G25-ROS8	G26-NOAA5	G27-eMock2-2	G28-eMock2-7	G29-eMockA-11	G3-DAL6	G30-eMockB-18	G31-eMockB-20	G32-bMock2	G33-bMock9	G34-bMock20	G35-bMock22	G36-bMock27	G4-ROS16	G5-NOC4	G6-DAL18	G7-NOC20	G8-AWI19	G9-NOAA17
f499a7c0b96d88e6a1256c9d75449698	738	0	0	0	0	0	1741	0	0	0	444	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0
b9fa384ea0ddf95729a9f064538fa704	0	298	0	200	577	124	0	178	0	148	0	306	49	164	0	245	0	61	392	0	0	0	0	0	0	0	0	0	0	0	117	366	0	157	0	171
a404bf4d32831f2133794e5fe5d0a73e	0	170	0	454	0	105	0	433	0	0	0	0	55	441	71	0	0	76	0	0	0	0	61	0	0	0	0	0	0	0	134	882	54	502	0	0
64b2411ef91c0e6c019f500c69cbbe03	0	73	0	517	69	48	0	276	0	28	0	57	41	458	0	55	0	44	66	0	0	0	0	0	0	0	0	0	0	0	64	816	0	658	0	0
5b368ac79a55817d531c36e645757709	0	548	0	225	169	234	0	210	0	213	0	161	109	173	48	99	0	123	142	0	0	0	31	0	0	0	0	0	0	0	254	185	26	165	0	58
79e3ac10a2d72159ce7374eda836582d	0	138	0	506	31	62	0	503	0	0	0	42	38	325	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	75	842	0	478	0	0
43d1fd957d6f9d3d189b720187ac4cb6	0	87	287	85	26	38	0	90	177	0	0	26	0	98	750	0	0	43	22	0	0	0	514	0	0	0	0	0	0	0	42	200	500	87	0	0
37d067088a3339c0668f996fb2a8b581	0	0	0	0	792	0	0	0	0	313	0	617	0	0	0	435	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262
2dda0cf7fe5fd5572f238ac760be6590	0	915	0	105	32	394	0	98	0	30	0	58	218	79	0	15	0	236	61	0	0	0	0	0	0	0	0	0	0	0	457	166	0	107	0	10
21b98c7df61902a10c8c0140a56ce57b	0	1	461	22	208	0	0	0	161	61	0	120	0	13	551	106	2	1	121	0	0	0	563	0	0	0	2	0	0	0	0	11	446	12	0	70
9315f70338c4022f010a9190263f7d52	0	0	17	417	70	0	0	358	0	38	0	75	0	339	51	20	0	0	75	0	0	0	32	0	0	0	0	0	0	0	0	836	36	487	0	14
3eb760e60f9536beecf2260e8065c645	0	396	0	146	80	304	0	136	0	128	0	253	141	96	0	51	0	145	238	0	0	0	0	0	0	0	0	0	0	0	308	235	4	127	0	34
17aa38dd0d158bab1867cdbcfd4cf321	0	44	0	422	0	0	0	461	0	0	0	0	0	384	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	26	948	0	488	0	0
659ed5c028a49ac18495504f2073e0bb	368	33	29	0	120	5	621	0	8	113	436	147	11	0	46	91	203	7	130	0	0	0	34	0	0	0	0	0	0	0	6	0	53	0	254	58
f274e708a774d9250c89e480f83a48ff	0	177	112	214	0	76	0	268	47	0	0	0	72	223	180	0	0	59	0	0	0	0	147	0	0	0	0	0	0	0	83	516	150	437	0	0
3468430277ce2317dec6f413dcfaa03e	0	91	140	39	389	67	0	30	62	182	0	274	47	20	186	170	0	58	322	0	0	0	181	0	0	0	0	0	0	0	67	53	152	34	0	77
e662c4255904d5745ec8ed3db822c549	545	0	11	0	0	0	1099	0	7	0	339	0	0	0	23	0	174	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	22	0	301	0
9bbdb9accefe3cf4f38fa0a237f15d43	0	0	0	0	691	0	0	0	0	245	0	341	0	0	0	352	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299
2e51fa0db8d2cf6cabac348e5d568521	0	70	357	23	53	47	0	10	155	27	0	47	48	15	539	25	0	38	36	0	0	0	498	0	0	0	0	0	0	0	43	36	381	19	0	20
6535f44f34ab933cad7265fa384ce933	559	0	16	0	0	0	931	0	0	0	320	0	0	0	0	0	145	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	18	0	430	0
d883e3b29658c861ac524bbfc2cef34d	9	74	202	90	0	48	50	83	136	0	16	0	0	61	678	0	16	56	30	0	0	0	311	0	0	0	0	0	3	0	75	58	393	33	17	0
a8651618911e5bb5d1066e5abca8f322	0	104	22	242	61	64	3	220	16	78	0	101	54	172	110	37	0	73	100	0	0	0	68	0	0	0	0	0	0	0	115	402	47	304	0	9
955f08be215acf9ea5813b048fde6e43	574	0	0	0	0	0	1092	0	0	0	272	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0
7c27b8d058831e12255075a55e16a9c4	0	311	0	295	27	83	0	265	0	0	0	16	67	230	0	0	0	73	22	0	0	0	0	0	0	0	0	0	0	0	138	571	0	252	0	0
5f65d87ad5d03ee9410c2cde5f4e47f5	7	206	83	134	70	106	14	123	57	58	7	102	67	146	172	46	0	80	108	0	0	0	155	0	0	0	0	0	0	0	134	214	101	119	10	21
527c00e00c2e0a3bd17dd426b323b95f	0	15	0	312	189	0	0	244	0	99	0	131	0	213	0	95	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	487	0	320	0	83
6ca963519d73907b4309d55554ffd58c	0	217	0	265	0	117	0	256	0	0	0	0	67	242	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	194	542	0	313	0	0
86cd70d2450e3f44f4a7c543f53008ee	0	0	0	0	366	0	0	0	0	326	0	619	0	0	0	230	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107
88314215756577324d6c7a022ea66a38	0	0	0	0	577	0	0	0	0	231	0	436	0	0	0	299	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240
ac9f56eb5dbfc3dc6b168fc73fc6c34c	137	0	195	110	24	0	212	86	82	0	61	0	0	99	319	4	44	0	0	0	0	0	275	0	0	0	0	0	0	0	0	157	254	126	77	0
b347d6c7bc7b33163c3382443f4403db	0	169	0	0	515	110	0	0	0	154	0	263	72	0	0	236	0	89	330	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	137
f6d7489eaa834ed60f970d5dc44820fa	0	578	11	0	182	253	0	13	0	43	0	107	148	13	9	92	0	181	125	0	0	0	17	0	0	0	0	0	0	0	309	31	13	11	0	58
8c7146307628fdf05429ceed76135848	313	0	105	9	0	0	553	13	54	0	183	0	0	18	150	0	150	0	0	0	0	0	132	0	0	0	0	0	0	0	0	20	146	36	308	0
52941d0608e7deac737a1153fc1a5698	0	111	0	72	345	61	0	62	0	194	0	322	41	49	0	217	0	48	343	0	0	0	0	0	0	0	0	0	0	0	68	111	0	69	0	76
f25c311d509defd7545b0a037d391d64	0	0	309	0	0	0	0	0	171	0	0	0	0	0	556	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	529	0	0	0
625cabfbd66e4f32de52ec86cb441744	0	593	0	65	12	360	0	55	0	0	0	6	174	52	0	0	0	222	5	0	0	0	0	0	0	0	0	0	0	0	457	103	0	60	0	0
3dc44512f2dbf20c2e10fc4fc9c02ff3	440	0	0	0	0	0	1058	0	0	0	288	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0
6b9969aa03bb7b2a3fe78f8b19b2a738	0	119	0	345	24	62	0	216	0	6	0	22	30	308	10	0	0	57	25	0	0	0	0	0	0	0	0	0	0	0	56	441	0	300	0	12
d3f904c89fe4ebb73b13e028a5574924	324	35	23	0	0	0	747	9	0	0	283	0	0	8	65	0	133	0	0	0	0	0	49	0	0	0	0	0	0	0	16	0	36	8	273	0
0b95feee5c93b0e3ad04838407a82f2f	0	39	0	183	179	19	0	171	0	93	0	174	0	145	6	90	0	10	157	0	0	0	9	0	0	0	0	0	0	0	0	355	0	207	0	117
b43028c70c0f374f5c18bb2e6d3c7287	0	142	59	121	123	115	0	92	18	120	0	118	57	104	60	81	0	63	130	0	0	0	66	0	0	0	0	0	0	0	103	200	30	117	0	0
6281afeaa2eda14bf31741e485790f48	0	57	0	165	219	38	0	157	0	85	0	141	26	154	0	123	0	0	129	0	0	0	0	0	0	0	0	0	0	0	47	229	0	228	0	93
a8cfbdafb4547b8bcf33fc38d06fbe7b	229	0	0	0	0	0	588	0	0	0	398	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0
7bc5d6c0df922d9766a94b78a8cb9f50	0	61	32	174	175	16	0	183	0	74	0	102	12	108	0	118	0	22	152	0	0	0	0	0	0	0	0	0	0	0	34	293	42	182	0	59
6a3f43ace0d5bb2a33b6f00cc49ba841	404	0	0	0	0	0	687	0	0	0	221	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0
e8bc6982b3aa4dc4d038e4439ccd9b73	286	0	0	0	0	0	677	0	0	0	369	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0
777545c0810a511bc08bcaa0258ec37d	0	0	0	277	36	0	0	261	0	37	0	70	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	502	0	280	0	0
9e501ec468462eda6ada2c7bbc9de94f	0	0	0	0	489	0	0	0	0	183	0	334	0	0	0	272	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126
530331ca57abe8df1d6f9b161de209d5	0	0	0	72	366	0	0	66	0	130	0	202	0	67	0	172	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	148	0	70	0	126
02063592af0989cf1e58e72a0d4ce738	0	0	0	314	0	0	0	292	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	276	0	0
bd1acc8433c9d5a93f22dcba76db225d	0	112	61	179	57	60	0	126	33	0	0	27	34	148	73	0	0	53	45	0	0	0	33	0	0	0	0	0	0	0	62	305	44	151	0	0
68c525b7ec5bddddc1ad49e66f60f899	0	0	0	338	0	0	0	229	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	225	0	0
232219084f234c1b31d90324e6d1832f	0	0	24	417	0	0	0	175	0	0	0	0	0	226	25	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	354	0	325	0	0
d3db1448d357be6541daeea9507e3dfa	0	0	0	0	452	0	0	0	0	175	0	262	0	0	0	258	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110
edd3ec021d2822a47beeb4cb65023760	65	15	9	177	0	4	105	187	7	0	32	0	0	140	19	0	29	0	0	0	0	0	17	0	0	0	0	0	0	0	8	378	11	229	46	0
721d069082c6c3f62d51a2881346caa9	0	179	0	169	0	67	0	177	0	0	0	0	65	175	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	93	338	0	136	0	0
31c730d916cab2592f86c8c4500f721d	0	0	0	240	0	0	0	279	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	435	0	298	0	0
c1797175f7325ec39a2cd4bd3659691a	177	0	92	0	0	0	322	0	47	0	120	0	0	0	159	0	101	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	122	0	199	0
68b538d3c6d84a80d89bd09bc9729be0	0	0	0	0	390	0	0	0	0	138	0	260	0	0	0	200	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141
fdab8158256e83dc6d3ccc56c58f44f1	0	0	0	292	0	0	0	217	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	280	0	0
99aa8ea7e4b238f3f04572e1d31c295c	0	40	11	218	24	10	0	218	11	14	0	17	14	152	6	8	0	12	0	0	0	0	11	0	0	0	0	0	0	0	20	376	11	254	0	12
327afa1fad45bbde75f633a7f388404f	0	523	0	0	0	287	0	0	0	0	0	0	142	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0
e0bcc4ff45b4c9a6efc1d52def1dba5d	0	0	177	0	0	0	0	0	81	0	0	0	0	0	377	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	320	0	0	0
be35da9bbac0348530c0a43c33e73072	0	338	0	0	179	120	0	0	0	82	0	92	71	0	0	100	0	65	108	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	76
54f83b4ab535b9b8b3af4e9b57b45d9f	0	0	0	0	387	0	0	0	0	132	0	232	0	0	0	173	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151
5e4ba03402a627f3f60b77b68fdef427	0	263	0	61	0	161	0	0	0	30	0	43	117	76	0	0	0	122	50	0	0	0	0	0	0	0	0	0	0	0	227	128	0	77	0	0
10937812a8cd1af330124b28d002884c	0	10	0	0	360	0	0	0	0	125	0	214	0	0	0	240	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183
688550e839137d4b55c6e4e7a98c82dc	275	0	19	0	0	0	566	0	5	0	138	0	0	0	26	0	92	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	24	0	152	0
3df3ac022ea2067940b454e0936d0ec1	255	0	0	0	0	0	486	0	0	0	213	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0
57b3beebda7862a64be26dc80e2863c2	0	90	17	109	26	56	0	89	0	25	0	45	48	125	28	26	0	32	60	0	0	0	26	0	0	0	0	0	0	0	56	275	30	137	0	0
81e2ea71a16131b5475a53682b3487ee	0	0	0	0	359	0	0	0	0	154	0	245	0	0	0	138	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135
2577420cd7ba2e9e13c27593e8d8250a	273	0	0	0	0	0	441	0	0	0	216	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0
ff3b4d0459c8fb12eb4b391fe1f26bca	0	133	0	80	85	59	0	92	0	57	0	110	48	59	6	28	0	51	91	0	0	0	0	0	0	0	0	0	0	0	67	202	0	97	0	28
d59d2cbfdcf5917833bc782cf6a3f680	0	48	97	84	19	22	0	55	52	0	0	15	12	74	213	0	0	19	17	0	0	0	163	0	0	0	0	0	0	0	29	133	154	68	0	0
5e4991ef40a6bd0a406131bcbf789ecb	0	0	0	144	123	0	0	88	0	53	0	115	0	127	0	69	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	176	0	173	0	50
a7f9e115219100b2e8c5ba31727e0812	243	0	0	0	0	0	459	0	0	0	211	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0
d8cd306348b2b0395fbeb54d6440ccef	0	186	0	92	44	94	0	116	0	23	0	37	42	98	0	33	0	41	51	0	0	0	0	0	0	0	0	0	0	0	62	179	0	103	0	32
6928a7d0ad8e8b0e3592ad7247d9f4b7	0	107	0	134	0	50	0	139	0	0	0	0	25	152	0	0	0	33	0	0	0	0	14	0	0	0	0	0	0	0	66	341	9	160	0	0
19cb8efe1c753483c2589c74c7822ed9	0	120	0	57	60	68	0	77	0	62	0	114	38	86	0	31	0	62	101	0	0	0	0	0	0	0	0	0	0	0	89	159	0	84	0	7
59a4a2c9f9aaad6dcf562be074eb6d4f	260	0	0	0	0	0	471	0	0	0	189	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0
012054e3f62502aff7f455e1592ea87f	0	91	0	176	0	32	0	172	12	0	0	0	12	140	27	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20	343	24	135	0	0
d919626976b7ab90bb2d5f558bd350f4	177	0	0	0	0	0	536	0	0	0	187	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0
67559d27a294ab650f0272218061c234	0	0	0	209	0	0	0	201	0	20	0	18	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	189	0	0
02598367c3084826db395f6a326aa50f	0	154	54	0	71	75	0	0	0	32	0	95	50	0	130	39	0	73	57	0	0	0	79	0	0	0	0	0	0	0	117	0	92	0	0	49
d0e407de71afefa813f98b61b8d4c7a3	0	26	0	150	34	21	0	146	8	24	0	34	0	141	21	0	0	0	40	0	0	0	21	0	0	0	0	0	0	0	19	304	12	129	0	15
